1, 0.000732874870300293 
2, 0.0009789013862609864 
3, 0.001084747314453125 
4, 0.0007420778274536133 
5, 0.0008325934410095215 
6, 0.00081695556640625 
7, 0.0007315754890441894 
8, 0.0007357358932495117 
9, 0.0006827402114868164 
10, 0.00072005033493042 
11, 0.0007449078559875488 
12, 0.0007070970535278321 
13, 0.0007151317596435547 
14, 0.0007753419876098633 
15, 0.0007266736030578613 
16, 0.0008101367950439453 
17, 0.0008055591583251954 
18, 0.0007374334335327148 
19, 0.0007505536079406739 
20, 0.0008013582229614258 
21, 0.000744924545288086 
22, 0.0007320427894592285 
23, 0.0007500290870666504 
24, 0.0009867978096008301 
25, 0.0008747005462646485 
26, 0.0007931780815124512 
27, 0.0007268095016479492 
28, 0.0007373023033142089 
29, 0.0007374262809753417 
30, 0.0008245658874511719 
31, 0.0009572863578796387 
32, 0.0007288527488708497 
33, 0.0007047653198242188 
34, 0.0007394051551818848 
35, 0.000757908821105957 
36, 0.0007048439979553222 
37, 0.0006978511810302734 
38, 0.0007495808601379394 
39, 0.0007575440406799316 
40, 0.0007269716262817383 
41, 0.0007115602493286133 
42, 0.0007498908042907715 
43, 0.0007550692558288574 
44, 0.0007034516334533691 
45, 0.0007150554656982422 
46, 0.000746157169342041 
47, 0.000716252326965332 
48, 0.0007025599479675293 
49, 0.0006996941566467285 
50, 0.0007221293449401855 
51, 0.0007234525680541992 
52, 0.0007331538200378418 
53, 0.0007184934616088867 
54, 0.0007377195358276367 
55, 0.0007411456108093262 
56, 0.0006960105895996094 
57, 0.0007044506072998046 
58, 0.0006995797157287598 
59, 0.0007784032821655274 
60, 0.0007831025123596192 
61, 0.0007133936882019043 
62, 0.0007142996788024902 
63, 0.0007113170623779297 
64, 0.0007288670539855957 
65, 0.0008400821685791015 
66, 0.000729217529296875 
67, 0.0006961226463317871 
68, 0.0007359957695007324 
69, 0.0007317233085632325 
70, 0.0007550978660583496 
71, 0.0007080721855163574 
72, 0.0009235620498657226 
73, 0.0007399249076843261 
74, 0.0007130908966064453 
75, 0.0007354569435119629 
76, 0.0007365226745605468 
77, 0.0007162117958068848 
78, 0.0007569122314453125 
79, 0.0008080482482910156 
80, 0.0007224297523498536 
81, 0.0007185578346252441 
82, 0.0007578659057617187 
83, 0.0008002376556396485 
84, 0.0007537317276000977 
85, 0.000779726505279541 
86, 0.0007334208488464356 
87, 0.000790262222290039 
88, 0.0008180999755859375 
89, 0.0007978725433349609 
90, 0.0007210206985473632 
91, 0.0007121849060058593 
92, 0.0007215738296508789 
93, 0.0007491993904113769 
94, 0.0007765531539916992 
95, 0.0008020448684692383 
96, 0.0007376956939697265 
97, 0.000774989128112793 
98, 0.0007355093955993652 
99, 0.0008754730224609375 
100, 0.000837852954864502 
